synapse_id,scenario,regime,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing,Y_total_mean,Y_peak_mean,Y_total_integral,Y_temporal_sd,C_total_mean,C_peak_mean,C_temporal_sd,contact_area
310,stress_overlap,unstable_engagement,0.22616678243184202,0.05012535637517877,0.11158062770086896,0.08139267842254236,0.05106057917358087,0.06338120832979005,0.16669859606509801,0.3264669975400173,0.15237926786073466,0.2329585212127023,0.02846920132815084,0.25706186100903317,0.5724383085665009,0.26732035263754406,0.004492031590230708,0.4234093517781564,0.9068311907789808,5347.55482022769,0.0015063743045613,0.28535021632475577,1.0,0.0075629719462202,12643.935667632839
311,stress_overlap,unstable_engagement,0.35998348405746483,0.33817523560823826,0.11546438907356912,0.06587279155644707,0.06741944986149108,0.060692944799095545,0.5807357341809132,0.47737802620416475,0.43401859696881295,0.2218457058168992,0.031280484988418296,0.10589666067780168,1.0,0.24389491361588278,0.0006192255788439864,0.42301879310595336,0.8756830359727695,5342.201017885357,0.0003220535248731,0.27722516175852463,1.0,0.0079722024047452,12644.037789045145
312,stress_overlap,unstable_engagement,0.10255334311217862,-0.0461646841881317,-0.09089362781092968,0.05296708716541003,0.06184316703253259,0.05873587413247654,0.3463895394962977,0.3110566259455153,0.20250825753534185,0.26773015452495164,0.05111352531565067,-0.03868582074637808,0.5682330200512472,0.18613408600096004,0.006134848750392621,0.4158906478150888,0.8722757025181278,5258.0997484186055,0.0009091422061601,0.2805618740949597,1.0,0.0068312201182834,12643.85694275178
313,stress_overlap,unstable_engagement,0.36174346744887015,0.5985770720107534,0.2830103023257546,0.07850615034640902,0.034513472621328,0.055172730660113606,-0.0646005784283017,0.338511866970114,0.28397824189397436,0.2853810151895638,0.07200980943696796,0.28814544230222056,0.9995688123481239,0.36296493299636723,0.0010534389526757931,0.4176580499268746,0.8753734169533046,5284.489009598225,0.0002676392535247,0.2801852070654083,1.0,0.0088531047627566,12644.061578895486
314,stress_overlap,unstable_engagement,0.3260923194462591,0.2689961552540976,0.2588678462321376,0.1035223976401985,0.0806555399902254,0.0909991427614043,0.2840939195817742,0.1902184419767392,0.3501283293289301,0.25735455279990427,0.05384607469186714,0.02267157204498066,0.009765651112939033,0.13458788939706348,0.00663808810485991,0.4210775000494662,0.8921369320841405,5310.400622874447,0.0013867338763513,0.28289376866251903,1.0,0.0067055165316113,12643.92634620265
315,stress_overlap,unstable_engagement,0.20938856854018675,0.3758029387375278,0.08606650447688277,0.030473984669369347,0.05775339283964282,0.07776736972591848,0.46248426093733885,0.5093784709223119,0.31327581608004124,0.44274232614083775,0.07278870064434272,0.3186303729047732,0.3084337494310142,0.2668187345743995,0.0064431141959887216,0.42157528541240646,0.8901966992842432,5327.777214475631,0.0018622066410001,0.2838013962121081,1.0,0.0075125863868193,12643.899655359073
316,stress_overlap,unstable_engagement,0.1523601002888657,0.08774740396179385,0.16031155069843556,0.07277295147964874,0.0722905914517962,0.08548868819572528,0.5906528557541115,0.15436510097108197,0.2675088030185596,0.26439507790491296,0.046340123226951066,0.4394824514563012,0.6875559457157374,0.1526754090238635,0.005600561943597452,0.4208317452183764,0.8913023246503374,5329.135759376289,0.0010198179313989,0.28115997345381094,1.0,0.0092326184582319,12644.064205213146
317,stress_overlap,unstable_engagement,0.281287065869821,0.26415036601399067,0.12881948801815912,0.03670101998675514,0.05411613025363822,0.07185416370683201,0.45382217226091404,0.3561423231983021,0.2604324769132995,0.12078018502409162,0.08611974209522363,0.2878751856879435,0.4708861640510572,0.2243194105732278,0.0008426611491131283,0.4136055506943943,0.8960407096653458,5226.462134912873,0.0009727343797202,0.2812693641133069,1.0,0.00746262314664,12643.879575437026
318,stress_overlap,unstable_engagement,0.4087114660732746,0.3516850007389106,0.19805228207127823,0.08273415220755853,0.06354827296817835,0.06325547864739833,0.4042769496363147,0.2539429945097906,0.10635514144984216,0.18200568003050627,0.07101814769675491,0.44126457989644463,0.4037297112395859,0.4175097720103299,0.0073746329228272815,0.42171451920058434,0.8964240152520299,5332.893358893935,0.0023358894833697,0.283611909635406,1.0,0.0071101009879757,12644.202191203196
319,stress_overlap,unstable_engagement,0.20167574004076777,0.15551662279439862,0.10333519749784009,0.08264671385471431,0.07145930458581005,0.07322818714974709,0.5489791797610477,0.512397996955799,0.2528087260167518,0.1887133123010692,0.05796582358862158,0.23479255663951307,0.6012941212731336,0.3302924108405113,0.0022317284133360478,0.4160995801971712,0.886096160599957,5255.14795987462,0.0013832452174775,0.2831987421713587,1.0,0.0060362608516435,12644.049348169487
320,stress_overlap,unstable_engagement,0.20773745631202428,0.2066598327907102,0.16524471683645187,0.06716216358401508,0.07648761314747182,0.07133877791271581,0.5449539457669847,0.30344859249738587,0.3790845607006553,0.2410039754040528,0.05084503203417347,0.3549502136585042,0.6994142999895784,0.2632148609584099,0.002717176644415809,0.4195078153886413,0.913927241016106,5297.315170504666,0.0011581593956389,0.2858438034149266,1.0,0.0066063258292881,12644.095959445376
321,stress_overlap,unstable_engagement,0.30907461919960594,0.44781612179155816,0.25803658817727987,0.05518527679968406,0.03834791660042172,0.07035474237601477,0.51999678809264,0.38054331563295163,0.08084669661889696,0.050731836696783605,0.09351824226422004,0.3732244477640795,0.5486812370332224,0.21709162481571528,0.0040135414115843975,0.4171917006074386,0.8945499080860151,5274.9360885433625,0.0034718907951709,0.2809283048971124,1.0,0.0078866426760104,12643.901890938709
322,stress_overlap,unstable_engagement,0.3498732356721598,0.4368614126791621,0.15427869219490953,0.06659282685471327,0.047540186737725955,0.07913315695619835,0.14115388606570584,0.14215835069314936,0.09288210427460467,0.378535438178195,0.05375642114998686,0.20901445853686296,0.5635267124111387,0.40332649572593454,0.00014090085440521347,0.4196050948306075,0.8986968216311283,5304.338235595013,0.0008204785888664,0.28332789246780227,1.0,0.0079550119403721,12643.992247400985
323,stress_overlap,unstable_engagement,0.1963761114343525,0.2757604744713965,0.0891334189031062,0.04244076826962108,0.03311684130197744,0.02239005105667463,0.3541116464697006,0.4228948964438,0.28897973862761356,0.051954739531336225,0.017505461198552508,0.3076615169193163,0.6682005163114065,0.3094988069139344,0.005294518916531125,0.4146379394183695,0.8697395756155167,5242.065217476594,0.0006204274134611,0.28627404567307485,1.0,0.0085225594808654,12644.319465539082
324,stress_overlap,unstable_engagement,0.27843917210572194,0.5035676894237254,0.13048052391037407,0.06672962313809509,0.07847955780899059,0.07902729014259287,0.14477962767589134,0.3983039878039452,0.3008581724112364,0.30316155897114483,0.0772280438299584,0.2554717994015348,0.6360457741133737,0.24491427451314005,0.005880389597162029,0.41883748671338356,0.8691262921162045,5297.848922092721,0.0017074194952776,0.28417484206642546,1.0,0.0063809767722916,12643.927727407985
325,stress_overlap,unstable_engagement,0.23029835927093278,-0.013229165604077352,0.19394082485302327,0.089957551393129,0.08034012598722977,0.07595203761831704,0.5531415534541502,0.5246449459189134,0.31513572821185465,0.3393537078453368,0.05091463717933522,0.023842082219398014,0.8034764471025218,0.14461627832454207,0.005227386246710899,0.41601043525951453,0.8865882908928928,5266.3646851923795,0.0009884132958442,0.2833057307812508,1.0,0.0071531365571131,12644.064689878132
326,stress_overlap,unstable_engagement,0.1542795855703195,0.26049286709512576,0.09412063103777024,0.032916298840765315,0.032857594495713,0.06258461530914247,0.24811107472133137,0.214275947023312,0.15078547403735465,0.3256218686724371,0.10524458744779563,0.11870937068944448,0.668718321211319,0.1325733887750496,0.0024984964971643086,0.41850133868912726,0.884113920039767,5291.700871420816,0.0010145319392309,0.28354700221279894,1.0,0.0071265441664393,12644.134967575865
327,stress_overlap,unstable_engagement,0.26904603100898716,0.20445128000678464,0.20330323860654959,0.06119749706064166,0.06908348309342269,0.07537188896928582,0.2157876758450084,0.41150867070907543,0.2898080713169092,0.26546135016264016,0.05603095342819323,0.13070344603949965,0.4311590348197969,0.2692130272228278,0.0019915736160965917,0.42128153801654566,0.8739770294650332,5320.867877164676,0.0005219589061817,0.28128521380749877,1.0,0.007858883215618,12644.126752319758
328,stress_overlap,unstable_engagement,0.22562496283603856,0.3927251036684068,0.08201695607194587,0.07510676713946803,0.048140356477664265,0.05430186620669642,0.6765260443396967,0.4443220585488995,0.34127165991385777,0.23031359982991556,0.03413210742471372,0.10695644924364284,0.6387506164510454,0.20856278593142927,0.001873539021577229,0.4251732156191082,0.8817655451779111,5375.471689303427,0.0008015352698565,0.2816838025038403,1.0,0.0079638414412193,12644.124684238584
329,stress_overlap,unstable_engagement,0.4558509744147405,0.38489728028820874,0.04300768989198992,0.048154779385942204,0.04660730527040545,0.06875190490730135,0.1996655253467337,0.4170525876004752,0.20895622193268404,0.42396456295218066,0.025462149184139114,0.12571002938131434,0.5681055026077203,0.2778981407195147,0.006656051080086005,0.4171189154486812,0.8792972762574454,5265.9183203025295,0.0023104984449101,0.28022724953894407,1.0,0.0071011284173219,12644.019445321495
330,stress_overlap,unstable_engagement,0.21819878475524773,0.36661312537840074,0.11528446529731556,0.04840475691783171,0.05204281328156156,0.05893135743236744,0.28529805913691847,0.36434669492662186,0.219787763849424,0.3102667814725663,0.013390472913245709,0.3992439483754905,0.9094481945964485,0.17186624136053502,0.005890000487994992,0.4202167551973484,0.8982928335676418,5309.565167155562,0.0029187005201564,0.2830631545262307,1.0,0.0077396871744256,12643.97682162462
331,stress_overlap,unstable_engagement,0.31293211504654056,0.15710500575977998,0.1471818417069313,0.05848775625407447,0.0747206659614373,0.05741287816373572,0.3621028263415037,0.30189671077369895,0.2572638098368947,0.05143264747927054,0.0677340931284268,0.15614264814757928,0.6041105073379445,0.18284842013364128,0.002715524910426141,0.42201101146835623,0.8865629034592353,5336.637355980219,0.0004846297115925,0.2795221087912677,1.0,0.0075422632213412,12643.895779366048
332,stress_overlap,unstable_engagement,0.3482231393642321,0.33080878107834905,0.23685433797966438,0.07741850044716507,0.062412675580317004,0.06371502223085398,0.3120700352740079,0.4295231536206995,0.14933039293904454,0.3008837555159649,0.09166110377098363,0.3265219165822538,0.7034158657693727,0.25896945596435894,0.0020618595947433207,0.4191569563655475,0.9049289695151878,5289.613325137713,0.0008642493371526,0.2826134681859621,1.0,0.0068767688637973,12644.147067931928
333,stress_overlap,unstable_engagement,0.1927166161425589,0.38350827023689527,0.20818717962029806,0.0749226246019435,0.04964152520599334,0.061102865052832675,0.5221333615655963,-0.06312378719986214,0.32537987373777183,0.10182635802260903,0.06693140243632223,0.5042463724090789,0.43162644617096413,0.30234096740759264,-0.00034901757930718433,0.4264589872048738,0.9200190956089568,5393.545774610833,0.0005843287134381,0.2829138958499154,1.0,0.0078111503168325,12644.134994271897
334,stress_overlap,unstable_engagement,0.14157039528054927,0.3797079237092745,0.1651050929843775,0.028103400008572064,0.029450108941469086,0.056361133847945985,0.4365402775176554,0.283055840173581,0.37472117187521065,0.3140498166192417,0.047146885824996806,0.22162594083456055,0.6813312121428081,0.16822644261317732,0.0018728143464083631,0.4211074970388261,0.8736857604915397,5319.32778071518,0.0012522475511512,0.2781996230688027,1.0,0.0080317666468491,12643.952445406201
335,stress_overlap,unstable_engagement,0.1729884231510715,0.067791615819523,-0.05259034638299872,0.03790770142045277,0.051495589568737156,0.06456893349777611,0.14792300279242843,0.11300761109886555,0.1425824761481151,0.32182615222843747,0.03388960271346878,0.1640370113363194,0.6066433281285287,0.2330463781929065,0.0021151584453924016,0.41744703629893054,0.9072384758292676,5273.8757424152145,0.0013163183149733,0.28021497166383574,1.0,0.0066692382728843,12643.925524805436
336,stress_overlap,unstable_engagement,0.3409091890247583,0.14905129186468846,0.17516215533630197,0.045809976499959326,0.04570068571643088,0.04623941535368936,0.4654672706895922,0.41355834503717637,-0.061304447705620393,0.541466326782201,0.0684224722623223,0.28810559111311246,0.779620796406651,0.2458196044380263,0.005937169415804602,0.41721951931983314,0.881005146782389,5277.535711950318,0.0008514034945802,0.2828757141556989,1.0,0.0065882401450677,12644.000178373748
337,stress_overlap,unstable_engagement,0.2093168674406446,0.24546804956372212,0.05248876428012626,0.06179093129430624,0.06868790621955158,0.06517260712231959,0.27821319537284794,0.21520081069961305,0.0709888189067306,0.2578414058271152,0.03704197685363452,-0.009250335846776148,0.839733328699047,0.18049892970440048,-5.151157203430465e-05,0.42053217606622156,0.8889819371582424,5317.884122826406,0.0009463954386494,0.2866144467116575,1.0,0.0080546797644595,12644.028931373668
338,stress_overlap,unstable_engagement,0.24317540546637653,0.4202055641912198,0.13406552517632625,0.08891990435939154,0.08483943252967321,0.06273461628957225,0.31757024561201364,0.39444049708514434,0.3540944568599818,0.2240417790486316,0.05396261804910295,0.1341417363247254,0.7655855331328905,0.24959366963718066,0.0026039149401530675,0.4087101537359408,0.8765990138363358,5168.378538723749,0.0013711803662541,0.2841679636703808,1.0,0.0070475654217633,12643.960517462325
339,stress_overlap,unstable_engagement,-0.038519153944405915,0.27817097697733434,0.2424837040907711,0.05676050784307851,0.05064540559362195,0.05998564774999261,0.42472793705427525,0.28096943973325955,0.12012893106696804,0.19102056276970233,0.04932978038640853,0.2520169074762483,0.579091317062261,0.4467277975379299,0.00622408625708816,0.42305895132675253,0.920787243437042,5353.954666885232,0.0008809191363322,0.2779549101234817,1.0,0.0080909659936968,12644.099501979963
340,stress_overlap,unstable_engagement,0.30148590298787403,0.43806807737168285,0.2637706585706415,0.09388842049875232,0.0725635996158977,0.07590463246522329,0.46270018277609165,0.4768618732765041,0.35950128673637993,0.3281300260031497,0.08861139705292498,-0.04925885083450682,0.9339961746139112,0.47016829746271116,0.0035442546233004943,0.4203638970715931,0.8918493543557929,5314.050211442349,0.0016282035187295,0.2839707644632744,1.0,0.007482157106831,12643.940810618187
341,stress_overlap,unstable_engagement,0.2581087845249391,-0.035487788684504126,0.028684930491467014,0.09653886553430593,0.07976478152041093,0.04988961156435798,0.3785919386888563,0.3752759191824969,0.054588588011367116,0.28937876342982427,0.07262736942528789,0.4222576823369519,0.556376726166828,0.035887668862350564,0.0030752094859784187,0.4199148626049726,0.8656555029394907,5304.523010815642,0.0004491728052426,0.27870545390810686,1.0,0.006386132908525,12644.038936218709
342,stress_overlap,unstable_engagement,0.3440329265212625,0.22056453287254707,0.1660513203905596,0.060701566964364975,0.0762233362282895,0.08526798165532273,0.23758180356899833,0.2928703247948541,0.3027607119407489,0.31645971142185103,0.09608526405242024,0.32133631684367736,0.5927594021777719,0.24968498574195908,-0.0011659037213761262,0.41701754301720034,0.9008579331193736,5276.044850954303,0.0011881512735011,0.27991666793105213,1.0,0.0061008042848656,12643.931560594256
343,stress_overlap,unstable_engagement,0.3419034620856936,0.317311966250965,0.23097655762529096,0.05852864770604142,0.03221531964970437,0.06980469957607127,0.3865476347619201,0.3455438652665247,0.24993003207732747,0.38276576189195033,0.09558910779254695,0.4006437335880795,0.6978949573508967,0.2199073744688842,0.005188521817365644,0.42191520851024816,0.8992743830966313,5334.65283589744,0.0024507528382685,0.28545299721025386,1.0,0.0076097431910067,12643.964012066896
344,stress_overlap,unstable_engagement,0.23084238801350992,0.25989656123625904,0.12398042063563175,0.06979240312599108,0.023754258909203553,0.046339188844085465,0.12947325299944196,0.252288579623507,0.18224172370619565,0.28572227469109146,0.04955214223652725,0.18710069775728277,0.5931663109862748,0.3625808734989103,0.0026217064973105865,0.4228315446636709,0.8902689466677025,5345.868223514273,0.0013749650852821,0.28379912833290366,1.0,0.007818324806338,12643.94573407944
345,stress_overlap,unstable_engagement,0.20486325215606524,-0.0380300428519065,0.10182321364317992,0.05268366845701695,0.02081586554923288,0.057329909155917486,0.44035709420630975,0.21846635017659993,0.20242959525931914,0.04427292755138296,0.08775113090309518,0.23769075980804075,0.6748307398809498,0.247552655373488,0.001580524168844561,0.4188952483451522,0.892371156841222,5305.581723678576,0.0009867096716808,0.2852192247024821,1.0,0.0089992999818971,12644.121097881247
346,stress_overlap,unstable_engagement,0.40256150177749395,0.4046878075547262,0.11296104192246983,0.06428519127671624,0.029384084038566183,0.05985522021627604,0.3377583041216212,0.3647146908316603,0.2801889352951696,0.18736578833329262,0.09388443599603144,0.3872131842224682,0.8057310953673658,0.1744594459743733,0.00534809442870752,0.42162230892322156,0.8540004640912006,5326.817870469232,0.0005183461248854,0.2814179373463304,1.0,0.0076355522693284,12643.849598474824
347,stress_overlap,unstable_engagement,0.2990168042735426,0.31001507196920364,0.21799192254104824,0.05845096629277237,0.06179128197258195,0.06718857394901732,0.3410430928899472,0.5065933086356391,0.10386150929173084,0.2705488063916949,0.06766580983270538,0.49885777845579626,0.7286810448631921,0.3635346794227797,0.0027184641704809664,0.4218309104110269,0.8895615228365406,5330.120266659747,0.0003456768107158,0.28133359072408415,1.0,0.0064208783903198,12644.07819004957
348,stress_overlap,unstable_engagement,0.043034446128856,0.17392112085711814,0.17825271561903794,0.05898223123127862,0.03874235694949667,0.06306216790912507,0.5313531499484241,0.4630968323897239,0.31859311851709216,0.32466087250029674,0.09518749192281456,0.38202294891534105,0.36783679996259866,0.3075669572948746,0.0005955859293991566,0.41078210590616765,0.8783804164110086,5195.256101297993,0.001604111914406,0.283857137783398,1.0,0.0082409948129054,12644.062529846356
349,stress_overlap,unstable_engagement,0.4174779241339973,0.40349483398133573,0.14312477424458436,0.07144140903414042,0.06518022196555552,0.08147106599838669,0.3140246814007068,0.17568391600069092,0.1601964849136478,0.08916764152024573,0.08096733736712095,0.3107344823777259,0.581633484713554,0.07280943759147376,0.004493537880148016,0.4201644863633845,0.8977567360224943,5315.235671230629,0.0028104858609316,0.28258389363235087,1.0,0.0072529372861646,12644.021747212839
350,stress_overlap,unstable_engagement,0.1137964005729366,-0.01592693335740058,-0.02498761506933864,0.08064059180213193,0.049319305883604767,0.05504459437389911,0.4903712023398364,0.45293321839866424,0.5082162623265274,0.39481892839219973,0.09479744752497693,0.4753643460899514,0.97561080699177,0.1246270686894479,0.006297624290991026,0.41625549349065755,0.9001375096654285,5261.882659155878,0.0006763251520326,0.27776402620075696,1.0,0.0063640952885599,12644.019547889144
351,stress_overlap,unstable_engagement,0.45878940396654216,0.2421320668167174,0.315333400049633,0.04665757112191887,0.06958210758342431,0.06974974892435673,0.18910519382826171,0.12538389699234867,-0.04977544025769072,0.20487999961859216,0.014078087487007854,0.375072054395981,1.0,0.31577987623559306,0.0011263934501496396,0.4249621987936525,0.9073746975249296,5373.255028638262,0.0015265800626104,0.2819723441902701,1.0,0.0070228208415218,12644.062532942282
352,stress_overlap,unstable_engagement,0.4887574791858968,0.38132221519903314,0.14822756399909554,0.055801741597356944,0.056364304112469746,0.056744028170925484,0.3262617594454604,-0.13215086642044785,0.17884768607336218,0.34851467637351086,0.04003197632893672,-0.04462258192720403,0.6544216143582438,0.2307045494752157,0.008456706732714182,0.4191725055283607,0.9103169906149098,5298.145555337389,0.0022147000283849,0.28519344717136885,1.0,0.0079890673991126,12644.130888942274
353,stress_overlap,unstable_engagement,0.38474117141478265,0.30883364950604975,0.2127408582892226,0.09630329872661819,0.0558710126372256,0.06374245879761262,0.4726504725659111,0.15766319686857677,0.1314395834097594,0.34507097583851043,0.036041311843813484,0.2778815118137163,0.6449561140537186,0.12291705029746754,0.0012720039517624365,0.4166527767306529,0.8844432011292898,5262.106194160026,0.0009048623170819,0.28253528397051925,1.0,0.0073979187710453,12644.173413950886
354,stress_overlap,unstable_engagement,0.37277797874609075,0.2226720375331197,0.10110978765584983,0.05238629531144805,0.0616632699267565,0.06491043338011086,0.05214863042217036,0.26870987873136454,0.23814371693723171,0.15555855948911446,0.06332636457077286,0.27149831490942156,0.8122098117481222,0.25986322691871755,0.008299847221124758,0.4140138769509845,0.8693820585145355,5250.827580896101,0.0008336021857747,0.2818029376463423,1.0,0.007840961331864,12643.775594710887
355,stress_overlap,unstable_engagement,0.48270139562636144,0.23642967930066228,0.129908767965704,0.05870313934433375,0.026742692823950778,0.0400763893871788,0.27341849049982614,0.08770277098291461,0.334870909348591,0.31371471397342293,0.06309115770673106,0.3241994197378478,0.6979498495114016,0.4147190301572241,0.001879129029417029,0.4196974771254666,0.892822141376912,5307.077221205513,0.0013759142821419,0.2780735281949478,1.0,0.0065915273659372,12643.901955852234
356,stress_overlap,unstable_engagement,0.14766327734760742,0.1882444847531252,0.18843756549178625,0.0682605361688321,0.0076869847443329494,0.045815960164692804,0.311518904095544,0.29563100089174665,0.022313166491051056,0.37313846956017027,0.03328267392496865,0.3325274255486782,0.45772721955649903,0.24904659698231657,0.008497815073462792,0.4212900762254746,0.9035593990946684,5325.7826113686015,0.0009743190598304,0.285432266386742,1.0,0.0076562957739953,12644.083135907109
357,stress_overlap,unstable_engagement,0.3264030655948406,0.3630500537374682,0.1544533033688429,0.07573741494004978,0.0503054310920295,0.08214874260350272,0.377634915500343,0.47297822501123876,0.447645311194389,0.2566495756561235,0.05260169685235641,0.2086766873520024,0.9176647387906532,0.23721337350667007,0.0033939461666648144,0.41847000985217886,0.8928714328041784,5293.6575988478335,0.0013807331544018,0.2789907311097836,1.0,0.0074583088032634,12644.056921231078
358,stress_overlap,unstable_engagement,0.3214179631083701,0.2203753067832622,0.2140055446120225,0.06223595378458988,0.0597866970504692,0.0571104156643576,0.4167657243992419,0.2637008598627587,0.17844793874015163,0.32591008144002354,0.06436696656215718,0.2691996935760183,0.6407967083638075,0.4119462788132293,0.002811852082011654,0.4243649286837063,0.871778275263335,5363.083102025512,0.0007934234773977,0.28091437163895666,1.0,0.0071248952437739,12644.03226260528
359,stress_overlap,unstable_engagement,0.19054486230303325,0.31852865026618393,0.21648851635134922,0.05211909458104866,0.028413980633411683,0.04722393472011299,0.5399346202605698,0.35037823936021617,0.26050074348106356,0.09282568790313744,0.057670068405774426,0.10225546584792264,1.0,0.23751421327279024,0.000603725535818174,0.4230327628618423,0.9093771361212448,5351.404700239971,0.0018850667141753,0.2846529021894164,1.0,0.0054841628093373,12644.021535055243
360,stress_overlap,unstable_engagement,0.46584966993356564,-0.012176486359411445,0.10989589195619075,0.08599847035554006,0.06355823683129902,0.051728014504913086,0.32102210979918316,0.2386489651585423,0.11116167722643261,0.08556287356619399,0.05851313149650974,0.33643861371253936,0.5841870176783667,0.38909753573258754,0.002024749215996909,0.4194907834360719,0.8612109668184682,5303.431486087629,0.0002383445514798,0.2887759900803954,1.0,0.0082075827637388,12644.05055448117
361,stress_overlap,unstable_engagement,0.23839829758771594,0.40019807565019994,0.1822308964041188,0.05128204942145044,0.061669771336905405,0.060789550806905054,0.30920959152801275,-0.10629201212362338,-0.1472660995318581,0.28645046495323695,0.053398497016100104,0.25656879425732704,0.9293039854791794,0.24444346288300658,-0.00014119098182594977,0.4224876133779673,0.9088013163187244,5338.403972734898,0.0017206694972864,0.28430460965151294,1.0,0.006818502716252,12643.923675315888
362,stress_overlap,unstable_engagement,0.22566352460474176,0.5555310727805618,0.24135197852352402,0.024488952686712615,0.03997722360400735,0.048118352200856744,0.36722124304648734,0.3295363176357336,0.16790773674054416,-0.0066096060936738366,0.027990728483678177,0.23690275297931265,0.5665117763927713,0.22412944923806255,0.0015210379031339344,0.4151652775928914,0.8850696848015843,5258.6115697400555,0.0005769216280104,0.2818226510014327,1.0,0.0068399745805703,12644.077862954504
363,stress_overlap,unstable_engagement,0.34877730129176576,0.3330101838049789,0.2701063287275865,0.08601307574428765,0.0594102403602948,0.0754895019381859,0.4735562362925081,0.1641473739394523,0.07387666464757592,0.16840996950238463,0.07467137692916069,0.4304990566946004,0.7671173073778382,0.14354456914468255,0.005887369893746388,0.42069530515224096,0.8893309882775216,5316.623798518729,0.0014247260666539,0.28585701254122364,1.0,0.0069204878150269,12644.035508172277
364,stress_overlap,unstable_engagement,0.39320898656043474,0.23847304874868253,0.16259161038884065,0.07045023404329753,0.04281551151573475,0.02609106814176268,0.4566726694747455,0.2959070889444005,0.03733605187902163,0.22348650356445612,0.027226939599044365,0.3143007661943085,0.7327689744891115,0.07656699973421457,0.0018316602165254954,0.4238443223723957,0.8867118681435621,5354.768745894638,0.001988301981771,0.2824632851315895,1.0,0.0058286249443686,12644.061423714047
365,stress_overlap,unstable_engagement,0.2329933188041473,0.18161483335933942,0.15867164250718802,0.05341079911990488,0.05633611906187175,0.05740887222090734,0.5869176467464006,0.08420053731553036,0.39194735290036886,0.34668874555816126,0.0812166852277931,0.3644419197163414,0.8330888902675377,0.2375403082812426,0.006451263329782417,0.42565853833587713,0.8896193743788042,5382.690398844599,0.0008957728602099,0.2841771125395094,1.0,0.0074911404193065,12643.932300685869
366,stress_overlap,unstable_engagement,0.21649854335354943,0.3247408047703576,0.09194164014690832,0.07261215193066484,0.03568514866060713,0.05637752693579334,0.5409610509516035,0.3804474468760543,0.3792881903659656,0.4127245540611801,0.06544686680072385,0.23998087606192764,1.0,0.2690831213714582,0.002955286837347296,0.4201876521774203,0.8815380457389618,5311.423984103075,0.0004109531641264,0.2809961803581463,1.0,0.0068505302352698,12644.116554927565
367,stress_overlap,unstable_engagement,0.3173144424720033,0.14974529742139223,0.18119115544892167,0.06802039391597801,0.06332163413757629,0.07203331701234612,0.2534943968484856,0.3321333090277494,0.21879502163438794,0.33645443959287147,0.07142675080265153,0.19311992683502915,0.6537526517528531,0.13431775182718847,0.0035812604797184175,0.42330470720382024,0.8758325523910109,5362.844536302285,0.0002574377194933,0.2816753660126369,1.0,0.0057546835983505,12644.136112492191
368,stress_overlap,unstable_engagement,0.08827500376625426,0.09466466249338437,0.11466425048919748,0.061621475705626316,0.0541072071201449,0.06902612243712039,0.37857542958623774,0.4637491196607656,0.12757686353888129,0.06770467785723239,0.07245684278699924,0.25567829944727327,0.7627737004457019,0.1782274347589389,0.0032286203341887225,0.42008263155548214,0.895962696869074,5305.633481951806,0.0013799648610576,0.27893810439313493,1.0,0.0074061088488855,12643.938993212205
369,stress_overlap,unstable_engagement,0.15354409869334035,-0.056510119760499106,0.02262923994904401,0.07342965559076073,0.0687129259172393,0.07657189628377298,0.5523577349825831,0.37120638538777806,0.43608639114054015,0.21373593779751124,0.03745795199916542,0.28459996043487784,0.37598624929099383,0.21742919724680843,0.0014075949392631378,0.4181664217345816,0.8908590275772573,5296.50304569881,0.002469528299061,0.28039462049896496,1.0,0.0070317466550138,12644.134758151407
370,stress_overlap,unstable_engagement,0.18692485223011968,0.2704221215331727,0.1246637768133376,0.0904898952036476,0.04474358426266308,0.04763831934032452,0.35020887029976566,0.10937588945880966,0.20558805152647652,0.29723121196303504,0.039778653010484,0.27003640172490356,0.9834040041935659,0.061995929211640544,0.00600055338070141,0.41921633448352696,0.8981802560524803,5297.643969924748,0.0017627692156833,0.2813124956446593,1.0,0.0083003904343046,12644.01272083776
371,stress_overlap,unstable_engagement,0.22324264990020035,0.20138351049016034,0.1438632864505035,0.06984503155929102,0.03252063401157325,0.06469131329395433,-0.10158126307411648,0.2203502828428926,0.1233718370237393,0.19177032578950426,0.011571957454590623,0.26593049883083947,1.0,0.17390249838097463,0.0020387199380263285,0.4226039878785467,0.8837483663302474,5337.27712660623,0.0015107974450169,0.2837937065249882,1.0,0.0076008186306384,12644.069339455338
372,stress_overlap,unstable_engagement,0.2583023074671229,0.21350093436588194,0.1178481322827726,0.07514521555923617,0.07663172680482755,0.08807882694673555,0.6002895124384289,0.05349154622084611,0.10531458897197998,0.29934720266562415,0.03363199048488271,0.3123664438382503,0.8889924903217273,0.03435802999202156,0.0017746687655821821,0.4181974019638491,0.905130875176846,5283.496171304607,0.0023254146073662,0.28052920492716105,1.0,0.0051364882032057,12644.021205856876
